BaseDate,USD_CAD,USD_EUR,USD_AUD,USD_AOA,USD_BWP,USD_EGP,USD_GHS,USD_KES,USD_MAD,USD_MZN,USD_NGN,USD_ZAR,USD_TZS,USD_UGX,USD_ZMW,USD_GOD,USD_OIL,USD_PLA,USD_SIL,USD_PD,CAD_AOA,CAD_BWP,CAD_EGP,CAD_GHS,CAD_KES,CAD_MAD,CAD_MZN,CAD_NGN,CAD_ZAR,CAD_TZS,CAD_UGX,CAD_ZMW,EUR_AOA,EUR_BWP,EUR_EGP,EUR_GHS,EUR_KES,EUR_MAD,EUR_MZN,EUR_NGN,EUR_ZAR,EUR_TZS,EUR_UGX,EUR_ZMW,AUD_AOA,AUD_BWP,AUD_EGP,AUD_GHS,AUD_KES,AUD_MAD,AUD_MZN,AUD_NGN,AUD_ZAR,AUD_TZS,AUD_UGX,AUD_ZMW,T_YIELD
1/29/2020,0.731830548,0.836157118,0.77579792,0.979336508,0.843732539,0.732206171,0.930064422,0.879202152,0.813161144,0.730076419,0.979879916,0.7786233,0.937214686,0.908411576,0.952116728,0.72525544,0.232196842,0.152823517,0.216553121,0.908056226,0.976621788,0.818965744,0.738743201,0.92376136,0.373203417,0.274465789,0.716092571,0.88012842,0.80170416,0.844814417,0.874572801,0.945637613,0.96546161,0.788600051,0.691906182,0.908587226,0.318422372,0.021299902,0.690174141,0.832574058,0.762566031,0.773170392,0.772825027,0.940235566,0.957883153,0.630480494,0.661396942,0.887986758,0.333115894,0.280989504,0.621644398,0.785246674,0.659261123,0.663075406,0.711151329,0.936237546,0.079310345
1/28/2020,0.723280218,0.832984153,0.77283237,0.979239096,0.843732539,0.7319698,0.932083931,0.882115643,0.816831848,0.729530568,0.976778401,0.774248687,0.941334542,0.907395498,0.959367037,0.721323647,0.22900571,0.148254872,0.215605926,0.908986467,0.980389527,0.828384372,0.742332358,0.929811864,0.38151146,0.288020193,0.719456195,0.881691212,0.802180326,0.855357902,0.879493163,0.957886825,0.966739609,0.791870776,0.692999227,0.912098712,0.323898368,0.034469704,0.691033487,0.831298171,0.759364428,0.780040631,0.773768763,0.949821714,0.959432803,0.633442924,0.662624231,0.891577798,0.336357276,0.285117035,0.622599309,0.784501796,0.656521365,0.667978589,0.71226106,0.945593137,0.096551724
1/27/2020,0.73085892,0.833715711,0.773721114,0.979637174,0.845766388,0.731608292,0.936345094,0.882339758,0.813261254,0.725527656,0.97069466,0.775813118,0.93668048,0.9056806,0.93567612,0.733886822,0.226150487,0.146702748,0.231498037,0.903885147,0.977360919,0.823088218,0.738554101,0.930775012,0.376371243,0.275704006,0.711940563,0.872253996,0.798485749,0.844987959,0.872110368,0.928349847,0.966824358,0.794122844,0.69231846,0.916247604,0.323514074,0.026626976,0.68651847,0.825395398,0.760760192,0.774425502,0.771379073,0.923297229,0.959322953,0.634726215,0.661874438,0.895243976,0.335953441,0.282669691,0.618909712,0.779328792,0.657646946,0.664068276,0.710230173,0.920532549,0.082758621
1/24/2020,0.720948309,0.832009361,0.754349207,0.979642091,0.82761903,0.728417291,0.933315831,0.882339758,0.813294624,0.728256914,0.976659112,0.755687964,0.937012335,0.903545552,0.930127415,0.72500232,0.234968089,0.16045592,0.231515765,0.969645008,0.981853405,0.806663678,0.739662127,0.932184094,0.38333261,0.287457067,0.719236635,0.882784122,0.777644902,0.85267689,0.876699537,0.927342246,0.96757071,0.76903975,0.689748646,0.913821118,0.324924231,0.030291354,0.690140864,0.831665865,0.738017678,0.776071759,0.77011457,0.918005315,0.970177321,0.634730037,0.668502957,0.903025112,0.347393855,0.298066473,0.630370691,0.794735893,0.649793368,0.677258156,0.721360419,0.926808625,0.113793103
1/23/2020,0.717839098,0.824236416,0.747974885,0.979712106,0.82761903,0.728465956,0.934325585,0.881667414,0.809089999,0.721888646,0.972643047,0.75822775,0.93714184,0.905573419,0.935930949,0.71775466,0.246724891,0.159497652,0.223900215,0.970009388,0.98333894,0.810080944,0.741112345,0.934688698,0.384991598,0.287187263,0.714200851,0.880710665,0.783662537,0.855127413,0.881277315,0.935227108,0.971030908,0.777021583,0.693077699,0.918320856,0.330708333,0.039333833,0.686974112,0.831803876,0.745801151,0.782088526,0.777477149,0.928251261,0.973862132,0.641191379,0.671694812,0.907600144,0.350854393,0.30110874,0.628178744,0.795211305,0.658297121,0.681669459,0.72739618,0.936893592,0.127586207
1/22/2020,0.719393704,0.815545452,0.749130804,0.976052136,0.82761903,0.730370824,0.945432882,0.881219184,0.802382621,0.718340611,0.973637123,0.749980686,0.937044711,0.904394427,0.939506782,0.714244733,0.256382264,0.166394483,0.224918323,0.98105653,0.978948516,0.80837127,0.742408606,0.945633811,0.38353651,0.279017629,0.709887974,0.880819608,0.77073675,0.853868278,0.878795596,0.938320791,0.971119313,0.786001145,0.698742007,0.933923316,0.337515423,0.045945198,0.687171907,0.836992308,0.741364725,0.788592412,0.781893721,0.93653957,0.969638104,0.64001659,0.672824566,0.917910345,0.34992609,0.296854399,0.624688336,0.795331934,0.647304557,0.680814214,0.725608166,0.939905952,0.137931034
1/21/2020,0.706762534,0.818195034,0.748841698,0.971527167,0.833629039,0.730815756,0.955530424,0.884580905,0.800480529,0.715611354,0.97359736,0.762331968,0.937247062,0.90664523,0.942457871,0.713730056,0.269818609,0.15673757,0.223596302,0.952703485,0.980132397,0.831437109,0.748599858,0.962249319,0.395186308,0.292254914,0.712897231,0.887326258,0.798159646,0.863539952,0.890505603,0.948024059,0.965357538,0.792194215,0.698073914,0.943384956,0.338619711,0.036925242,0.683103917,0.835648346,0.754414341,0.786794124,0.782663958,0.938495028,0.96539201,0.646809291,0.673365581,0.928041022,0.351863233,0.296144049,0.622569773,0.795464513,0.662536464,0.681156647,0.727720441,0.943179806,0.14137931
1/17/2020,0.705985231,0.816508328,0.74078087,0.963590442,0.829618058,0.732755384,0.948462144,0.882339758,0.80141489,0.706058952,0.973835938,0.763027271,0.943050474,0.908788853,0.938553226,0.712945385,0.271498153,0.171415268,0.230021527,1,0.972459691,0.826218498,0.750997499,0.955156831,0.393945874,0.294070186,0.703509067,0.887950639,0.799763582,0.870094881,0.893567839,0.944160798,0.958019637,0.787977829,0.700803589,0.936687845,0.337817101,0.042174542,0.673812832,0.836699241,0.756290077,0.794433586,0.786184654,0.93499925,0.962195872,0.650704331,0.679121943,0.925679541,0.355540816,0.303108037,0.61851084,0.800230702,0.670315657,0.69086192,0.735047302,0.944224026,0.162068966
1/16/2020,0.701321415,0.805477014,0.733923682,0.959257722,0.829618058,0.730482057,0.952157845,0.889735545,0.794774252,0.706058952,0.973239493,0.755601051,0.936712857,0.904394427,0.935380189,0.708954531,0.271330198,0.159382929,0.227534507,0.908416319,0.97018842,0.83141379,0.750731368,0.96128797,0.40321525,0.2933582,0.705640832,0.889834891,0.792808562,0.867095598,0.891824245,0.943097166,0.958397863,0.799464051,0.70316883,0.94561288,0.354420903,0.053947303,0.678768714,0.841618316,0.754314321,0.79593914,0.788584488,0.93698202,0.961831657,0.657760647,0.680522895,0.933310566,0.363611002,0.305364465,0.621803476,0.803688429,0.667181294,0.690974617,0.735993289,0.945275834,0.151724138
1/15/2020,0.701321415,0.802137724,0.731364524,0.955549514,0.825624292,0.735042616,0.952319405,0.893545495,0.788433944,0.703693595,0.974233568,0.756161156,0.936899019,0.910825295,0.927414714,0.71211009,0.26536782,0.171266803,0.229079397,0.896563254,0.966430855,0.825344254,0.755544939,0.961458893,0.406273049,0.287338772,0.703223175,0.890751595,0.793610193,0.867287438,0.899335967,0.934380217,0.956061661,0.796985265,0.709359652,0.94731302,0.361034888,0.049804527,0.677774596,0.844198839,0.757071387,0.798714136,0.798065687,0.929759085,0.959638858,0.656049566,0.685925552,0.934959613,0.36719305,0.304279741,0.621064506,0.805941489,0.670084392,0.692876345,0.743280822,0.938505629,0.144827586
1/14/2020,0.705207928,0.807628138,0.731932649,0.955576677,0.829618058,0.737434129,0.951168286,0.893097266,0.791737578,0.703693595,0.974313094,0.755388597,0.935846796,0.902357985,0.920879573,0.703790889,0.268894861,0.14553528,0.223988857,0.867001325,0.96470434,0.827083054,0.756283259,0.958385066,0.403121197,0.285827373,0.701449863,0.888795074,0.789459041,0.863270579,0.886631656,0.925250245,0.953704247,0.797216747,0.709476442,0.943581797,0.355934242,0.043931432,0.675301817,0.841537025,0.752718986,0.793335555,0.784859357,0.919736626,0.959343643,0.659818739,0.68779342,0.933482913,0.366607441,0.30546852,0.620790691,0.80567673,0.668645961,0.691717213,0.735616142,0.931239794,0.155172414
1/13/2020,0.7042363,0.805954741,0.731932649,0.977698303,0.83162139,0.739186051,0.953510915,0.896234872,0.789468415,0.69996361,0.973319019,0.758034611,0.935344967,0.902357985,0.907003699,0.705048051,0.267635203,0.139097338,0.227959985,0.842536427,0.987532665,0.831205565,0.758576205,0.961324082,0.406333717,0.284836151,0.698084603,0.888386305,0.794002197,0.863486334,0.887334317,0.910576752,0.97702391,0.801957293,0.712023052,0.946828934,0.360463238,0.043469999,0.672113925,0.841453898,0.756922423,0.794068366,0.785973043,0.905083999,0.9810889,0.662003741,0.689372677,0.935815023,0.368267928,0.304334326,0.617679206,0.804895526,0.671884195,0.691351586,0.735616142,0.916583731,0.165517241
1/10/2020,0.70287602,0.809064155,0.733069887,0.950164464,0.817687962,0.744191543,0.950804774,0.893321381,0.794340441,0.69996361,0.977573661,0.753003322,0.939966653,0.903429796,0.893325113,0.71724842,0.27569701,0.142086865,0.231890591,0.837735186,0.96027523,0.811560225,0.764482055,0.959113637,0.404975197,0.291083985,0.698703077,0.893017185,0.787873442,0.869271926,0.889570134,0.896300993,0.947560759,0.77791778,0.715881845,0.942542322,0.354941821,0.045493611,0.670720868,0.843823059,0.748979325,0.796757982,0.785110116,0.888321296,0.953382745,0.645638258,0.693304176,0.932460407,0.366029322,0.305842849,0.617133379,0.80758305,0.664743139,0.693932603,0.735753243,0.901430417,0.15862069
1/9/2020,0.704041974,0.812660985,0.745090985,0.951499194,0.813745179,0.742342292,0.955530424,0.89802779,0.800213568,0.70169214,0.976022903,0.7412894,0.935506848,0.909217578,0.884915742,0.708794222,0.280063823,0.133867354,0.226483475,0.828857176,0.961102663,0.804283903,0.761993349,0.963551266,0.40791084,0.295258625,0.69993777,0.890978417,0.770214336,0.863799459,0.895478826,0.88652859,0.947372429,0.768321236,0.712402865,0.945903643,0.356561835,0.048250421,0.670934977,0.840610517,0.732793072,0.789109509,0.789222116,0.877229753,0.947957986,0.629097185,0.685551314,0.930196915,0.361187838,0.299028926,0.612834498,0.799484168,0.640174285,0.682448894,0.732465626,0.885198264,0.165517241
1/8/2020,0.700738438,0.812901119,0.742502656,0.950187881,0.815714467,0.748147273,0.961225438,0.896010758,0.799879868,0.6963246,0.978130343,0.73101437,0.934899796,0.913076099,0.903863543,0.712253525,0.280483708,0.124973007,0.231586678,0.830884843,0.961260171,0.810929668,0.769647572,0.971162416,0.408671718,0.298905608,0.695955979,0.894650898,0.758069302,0.865667677,0.902390776,0.908900178,0.945933289,0.771007789,0.718325464,0.951815853,0.354363542,0.047144453,0.665171982,0.842427403,0.720406548,0.788260502,0.793395332,0.898199291,0.948119324,0.633857095,0.692060447,0.937328513,0.361696983,0.300951838,0.60961098,0.802605926,0.62986153,0.683773881,0.737530232,0.906680268,0.172413793
1/7/2020,0.693937038,0.801899524,0.741928393,0.95711911,0.82164763,0.74964892,0.963608458,0.891528463,0.797277005,0.694232169,0.978289395,0.745654357,0.933871855,0.919344051,0.904751336,0.72739852,0.30643265,0.137005345,0.239260479,0.806878636,0.971373449,0.827530414,0.774407535,0.976982783,0.409979206,0.304619936,0.696908612,0.89837639,0.784344152,0.869758697,0.914714685,0.913302692,0.957770903,0.79128489,0.724688879,0.959408335,0.359233627,0.066094811,0.66787149,0.848058973,0.744653652,0.795565109,0.807831586,0.904554818,0.955218477,0.640879129,0.693698599,0.940022124,0.359685659,0.300121577,0.608146395,0.803058428,0.648171399,0.683420807,0.743279517,0.907969265,0.15862069
1/6/2020,0.686358337,0.790988324,0.721475331,0.946724842,0.815714467,0.750344128,0.956721934,0.885701479,0.787633063,0.691502911,0.977533898,0.739676684,0.933483343,0.919506967,0.905466502,0.72011711,0.311219348,0.131559413,0.232835254,0.796774595,0.964239029,0.826956359,0.778703317,0.973350507,0.410772378,0.304583332,0.697567276,0.901686109,0.781696517,0.875127902,0.920510236,0.917934624,0.951871639,0.793808615,0.730221078,0.957139186,0.362725659,0.072391219,0.669876162,0.852844664,0.744283301,0.803567231,0.815413574,0.910724847,0.956551371,0.65545153,0.704831908,0.945153984,0.369116536,0.311970597,0.61563252,0.81427595,0.658429145,0.697243058,0.757662141,0.921555925,0.151724138
1/3/2020,0.693354061,0.800233321,0.719790047,0.954110816,0.819665678,0.747681484,0.95817598,0.884356791,0.799045617,0.688773654,0.979522049,0.746803538,0.938024088,0.906688103,0.906913276,0.708692974,0.309371851,0.143969659,0.230497657,0.782486614,0.968580975,0.825160602,0.772597307,0.971500909,0.404626917,0.307008046,0.691577597,0.899824337,0.786451144,0.874493821,0.900314889,0.915970977,0.955418705,0.790058221,0.723367783,0.954408741,0.353520742,0.072840227,0.662838809,0.850031468,0.747065149,0.801422264,0.794677201,0.90778882,0.964815112,0.661538795,0.703292555,0.947606575,0.36944205,0.319097532,0.61415425,0.816832109,0.668666778,0.701747317,0.747772506,0.924163155,0.148275862
1/2/2020,0.689467548,0.796907178,0.707796838,0.95996185,0.803961393,0.745484629,0.957590323,0.883460332,0.798311476,0.688773654,0.977533898,0.72899606,0.938096934,0.901980707,0.908072339,0.689228069,0.293668122,0.142734708,0.229540332,0.768768782,0.976306004,0.805529947,0.772087076,0.972763322,0.406711605,0.311010096,0.693344033,0.900038703,0.763900157,0.87753286,0.897638651,0.919218643,0.962864981,0.769995687,0.722533052,0.955322391,0.355451358,0.078706946,0.66432416,0.849864998,0.727800012,0.804074491,0.791592541,0.910723013,0.977550634,0.656771977,0.707549284,0.954163721,0.376421967,0.328702255,0.619963751,0.822312105,0.657129584,0.71024481,0.752117672,0.933077569,0.175862069
12/31/2019,0.690633502,0.787449682,0.700616449,0.954209633,0.802017072,0.747549394,0.958721247,0.892424922,0.784329429,0.689865357,0.978527973,0.715370056,0.938096934,0.900214362,0.899062885,0.679221404,0.292660396,0.133563678,0.225237432,0.763478842,0.969918738,0.801267783,0.773730289,0.973399057,0.413094057,0.296267565,0.693934098,0.900342558,0.743410112,0.876642781,0.89471387,0.908724255,0.961113104,0.776921176,0.728859468,0.960917887,0.372467486,0.074128667,0.669729409,0.855554445,0.717262466,0.811423006,0.79595227,0.905281929,0.9760058,0.662155894,0.713219452,0.959627342,0.385752241,0.327631004,0.624401925,0.827370065,0.646466644,0.715350537,0.755663023,0.928052441,0.189655172
12/30/2019,0.691216479,0.790279837,0.706688688,0.95421174,0.807862431,0.746770762,0.958721247,0.893545495,0.797543965,0.689865357,0.97598314,0.724051684,0.93821025,0.899142551,0.889025894,0.677441129,0.29786698,0.128488906,0.227185007,0.748590707,0.969655519,0.809540592,0.772632188,0.973116076,0.413574214,0.308161164,0.693668772,0.897678039,0.755437127,0.87631529,0.893031267,0.897402275,0.959872323,0.782752959,0.726793234,0.959600143,0.371157355,0.091686437,0.668455008,0.851765471,0.725954697,0.80934375,0.792831785,0.892624271,0.972471017,0.662242082,0.709305112,0.955968784,0.382522524,0.329241439,0.62142672,0.821733552,0.65196636,0.711113944,0.750431254,0.913412621,0.182758621
12/27/2019,0.706568208,0.795721289,0.709461443,0.954134232,0.807862431,0.747139222,0.958721247,0.890183774,0.797443855,0.687863901,0.975386695,0.720584827,0.938096934,0.898499464,0.845869297,0.67355996,0.298202889,0.119662042,0.223089781,0.747257505,0.96263307,0.792575568,0.765881846,0.965710997,0.399812491,0.289610284,0.684684211,0.889074086,0.738686522,0.864560278,0.881151112,0.842642009,0.957410538,0.777076983,0.724782164,0.957074468,0.363153718,0.079718587,0.663889838,0.848475667,0.71844728,0.804993056,0.788453158,0.84164267,0.970786268,0.65933632,0.708186077,0.954305803,0.37898083,0.326871853,0.61838543,0.819621132,0.645266511,0.709066565,0.747919688,0.865543792,0.175862069
12/26/2019,0.708511465,0.815064274,0.719790047,0.972793522,0.813745179,0.747841382,0.963608458,0.879202152,0.808155638,0.682405386,0.978368921,0.730608776,0.938096934,0.899249732,0.867003699,0.67437838,0.29786698,0.119662042,0.226384703,0.744599675,0.980614276,0.799357739,0.765723116,0.969935847,0.389634192,0.297430943,0.678249458,0.890804145,0.751512777,0.863097167,0.880626233,0.864781643,0.968013679,0.765845528,0.717069417,0.953343083,0.335924299,0.05722218,0.649556145,0.841573266,0.718605785,0.790112314,0.776439668,0.856167211,0.983294339,0.655041182,0.703437591,0.953048341,0.366697117,0.32367935,0.608808871,0.815920268,0.648723929,0.701800723,0.741345121,0.881747066,0.182758621
12/24/2019,0.71686747,0.816990027,0.726548713,0.972793522,0.813745179,0.748202889,0.963608458,0.879202152,0.810825241,0.695232897,0.978368921,0.734288087,0.938096934,0.898821008,0.847924373,0.664152344,0.293080282,0.118042434,0.223786248,0.738079418,0.976813946,0.790194277,0.762255208,0.965931935,0.383711949,0.289980036,0.68756731,0.886459975,0.750363103,0.856831199,0.874135233,0.840000389,0.967171411,0.763864961,0.716609924,0.952460865,0.334314927,0.057844758,0.662207617,0.84061922,0.721810401,0.788642612,0.77468869,0.834065876,0.97937242,0.648045048,0.700268943,0.949040274,0.362542739,0.319433407,0.616314749,0.811981911,0.647432287,0.697087744,0.736288607,0.857402375,0.182758621
12/23/2019,0.724251846,0.816508328,0.726831341,0.941061607,0.819665678,0.747507682,0.96663772,0.876512775,0.808222378,0.700691412,0.976221719,0.737233467,0.938234532,0.898821008,0.828195643,0.65266071,0.28812563,0.113453544,0.215112068,0.736386123,0.941610225,0.791063191,0.758148039,0.965591461,0.376371459,0.27876736,0.689797494,0.880682246,0.748919193,0.851468438,0.86887289,0.815125115,0.935100934,0.773169388,0.716097799,0.955880135,0.332060272,0.054255089,0.668164798,0.83888792,0.725607614,0.789160691,0.77500617,0.812364296,0.947935642,0.654227772,0.69949493,0.951896793,0.360942655,0.317896169,0.620744129,0.810126011,0.650803685,0.696991883,0.736093355,0.83634058,0.193103448
12/20/2019,0.725223475,0.819883872,0.732785454,0.916788724,0.817687962,0.747980423,0.962639094,0.876961004,0.810958721,0.715429403,0.977971291,0.742139215,0.938234532,0.900214362,0.879547883,0.646273656,0.287453813,0.096009016,0.208676713,0.725360415,0.916818421,0.787026745,0.75819934,0.960938216,0.376046492,0.280192525,0.704285852,0.881780928,0.755135927,0.850746634,0.869795071,0.870348825,0.909005957,0.766753288,0.715127851,0.950115241,0.329689498,0.05190515,0.6821522,0.838823832,0.729376155,0.786588521,0.774344416,0.867831244,0.920749294,0.645930387,0.696863314,0.944401621,0.357549012,0.314377212,0.630165511,0.808059404,0.651699169,0.692867722,0.733189057,0.887061276,0.189655172
12/19/2019,0.721919938,0.809303642,0.7373463,0.89046387,0.82363383,0.747827477,0.967506109,0.878081578,0.804785264,0.715429403,0.976977216,0.739724969,0.938606857,0.900214362,0.919013564,0.646763021,0.294004031,0.111968904,0.205265291,0.75892195,0.891775231,0.799589798,0.75954744,0.967613967,0.379257748,0.278290281,0.705784683,0.882574015,0.754231863,0.853583596,0.872145814,0.91478657,0.886559529,0.786540646,0.719557603,0.960116552,0.339642339,0.063567057,0.686931729,0.84315522,0.732992812,0.79508124,0.781335192,0.916829287,0.892456504,0.647723548,0.694395249,0.946563639,0.355373575,0.307574139,0.627952305,0.804655502,0.644848783,0.689996028,0.730062245,0.925842445,0.189655172
12/18/2019,0.724446172,0.810741467,0.746531883,0.897922669,0.82363383,0.747403401,0.970293031,0.882339758,0.804618414,0.719159389,0.976778401,0.746137206,0.933912326,0.900107181,0.930974106,0.643894331,0.291568693,0.1132241,0.2040699,0.754596546,0.89820719,0.796827429,0.75795034,0.969331141,0.380869497,0.275146974,0.708416156,0.881090999,0.761399331,0.846910284,0.870223578,0.926493209,0.893577437,0.78504726,0.718491345,0.962401848,0.342651927,0.060188033,0.690213373,0.842257591,0.73975256,0.788827573,0.780261446,0.929440512,0.89488012,0.638345379,0.689355287,0.943955478,0.352074024,0.300053884,0.626614394,0.799254342,0.644844059,0.680315223,0.723717259,0.932611349,0.189655172
12/17/2019,0.717450447,0.802375967,0.746820315,0.89623927,0.825624292,0.748182033,0.971545126,0.896010758,0.799379317,0.722798399,0.982066881,0.756943371,0.933442872,0.901226152,0.934434854,0.644586191,0.29165267,0.107717432,0.203917944,0.764396222,0.899467084,0.807496351,0.761965782,0.973997113,0.396705197,0.278488386,0.715302992,0.889546528,0.782137673,0.851629902,0.876510295,0.933798321,0.895300338,0.7967361,0.722951125,0.967613,0.363280977,0.068820389,0.697877206,0.851304319,0.757857659,0.794726332,0.787083462,0.937482765,0.893085072,0.640206926,0.689906307,0.945024596,0.35908117,0.297222543,0.62948835,0.80321513,0.657724505,0.679779829,0.72447551,0.936056983,0.179310345
12/16/2019,0.71550719,0.80380632,0.7373463,0.899305168,0.829618058,0.746805523,0.980370378,0.898251905,0.800246938,0.725618632,0.977096505,0.753186805,0.933669505,0.903322615,0.930127415,0.644552442,0.285522338,0.108567727,0.2046524,0.781672118,0.903378894,0.815670483,0.76141329,0.984216601,0.399877283,0.2816129,0.719061821,0.885998375,0.778299809,0.853311382,0.880336875,0.930100909,0.897844631,0.801211955,0.720891378,0.976310261,0.36428971,0.067290323,0.70020305,0.84600541,0.752472382,0.793876134,0.788491884,0.931955272,0.901123462,0.654232489,0.693476551,0.959334896,0.366018756,0.305311992,0.636428582,0.804748989,0.661278254,0.686408634,0.73272407,0.937548882,0.179310345
12/13/2019,0.724251846,0.809543171,0.740207609,0.910111562,0.825624292,0.752770401,0.983803542,0.900268938,0.80164848,0.729266739,0.97610243,0.768927689,0.933669505,0.903322615,0.932593506,0.644679002,0.284346658,0.108021109,0.201945042,0.757948841,0.910529436,0.800037611,0.763652917,0.983589294,0.395266776,0.272582126,0.718742757,0.880573228,0.793873742,0.846806371,0.874083947,0.928347617,0.906501765,0.789261161,0.724591226,0.977259992,0.361418823,0.057472259,0.701421618,0.842231465,0.767673732,0.789477516,0.78467119,0.931841354,0.91017188,0.646954717,0.697375886,0.96104409,0.365336135,0.303688656,0.638063419,0.802331532,0.678001746,0.684449565,0.730765945,0.938322308,0.155172414
12/12/2019,0.723280218,0.80643264,0.731080585,0.925657185,0.841703091,0.754730885,0.985823051,0.899820708,0.803116762,0.729266739,0.975108354,0.769671276,0.934219898,0.904930332,0.928072339,0.63916943,0.276872691,0.118892728,0.201846271,0.760735276,0.926560815,0.825326608,0.766149824,0.986177084,0.395599172,0.275111069,0.719188849,0.880164379,0.795685337,0.848089259,0.876638404,0.92393392,0.923670239,0.816515027,0.727993012,0.980859147,0.363613941,0.066759509,0.702850819,0.842863948,0.770518298,0.792464999,0.788550542,0.928351383,0.930403294,0.67388746,0.703825075,0.968492676,0.370689666,0.311853073,0.642543332,0.806792875,0.686871959,0.69111977,0.738413148,0.939382154,0.182758621
12/11/2019,0.7254178,0.80691071,0.739348343,0.926460833,0.849847352,0.753743691,1,0.899820708,0.810625021,0.731077147,0.972046602,0.78592398,0.933620941,0.905573419,0.936292643,0.64345559,0.27334565,0.115586028,0.200177283,0.749276599,0.926443722,0.835229293,0.764136455,1,0.394084259,0.279648922,0.720040902,0.876268829,0.817062966,0.845892822,0.875857794,0.9317683,0.924288824,0.828174179,0.726756021,0.995658343,0.363207924,0.079104804,0.704542828,0.839807041,0.789619893,0.791440185,0.788955619,0.937281102,0.926645934,0.674155076,0.698688805,0.97761684,0.365623958,0.308855082,0.639987932,0.799647741,0.699469979,0.685002036,0.733278951,0.942761967,0.144827586
12/10/2019,0.729109988,0.815064274,0.758135203,0.927786196,0.853946098,0.756114348,0.985237393,0.896010758,0.811926452,0.73202329,0.972086365,0.796749459,0.933426684,0.90664523,0.956843403,0.634604838,0.277376554,0.103411974,0.195167785,0.743862342,0.926179031,0.837309496,0.764922,0.982747171,0.388448909,0.276512434,0.71930431,0.8744157,0.829486949,0.842964151,0.874467505,0.952145544,0.922202718,0.825694026,0.725650924,0.976194265,0.352539522,0.063917476,0.7017952,0.835806626,0.797324575,0.78499617,0.784737868,0.956055669,0.917738504,0.659248008,0.691280785,0.951917972,0.352280056,0.294362151,0.631652742,0.78905897,0.696179567,0.672128754,0.72144122,0.952288321,0.165517241
12/9/2019,0.726972406,0.822783995,0.754639926,0.936172046,0.839678032,0.756037875,0.973706,0.893545495,0.819000901,0.73202329,0.971648972,0.782891687,0.93812931,0.909860665,1,0.632318323,0.275529056,0.085488312,0.193681145,0.737706464,0.935514244,0.818209412,0.765821694,0.971700621,0.387998181,0.285684471,0.720284767,0.87510962,0.811543845,0.849341421,0.879707701,1,0.927476729,0.796419055,0.722210226,0.960451595,0.343624243,0.05996688,0.698268795,0.831606757,0.775967028,0.784268868,0.783230366,1,0.927771419,0.647438401,0.692973312,0.942611177,0.353082967,0.300652965,0.633336706,0.790679771,0.682458371,0.677866398,0.726525543,0.999583368,0.15862069
12/6/2019,0.737854644,0.823510008,0.749998631,0.950267262,0.843732539,0.75444585,0.965627966,0.89847602,0.814195615,0.733806405,0.978607499,0.777754172,0.93812931,0.908360129,0.997451706,0.631044288,0.277040645,0.086419586,0.192926428,0.735383006,0.944876146,0.812367511,0.759195471,0.958096565,0.384256297,0.268358797,0.717106967,0.875890451,0.795795858,0.841305932,0.870242286,0.99147401,0.941472598,0.80168295,0.720248907,0.951610278,0.34787532,0.049913763,0.699809584,0.837617612,0.769415749,0.78371772,0.781072414,0.996796915,0.944031579,0.656549873,0.693898694,0.937338141,0.35845567,0.302008262,0.637055861,0.798711635,0.680247877,0.681008439,0.728394746,1,0.162068966
12/5/2019,0.739603576,0.813141297,0.752606684,0.955546704,0.843732539,0.756058731,0.965627966,0.899820708,0.804718524,0.73562591,0.971211579,0.78205153,0.930925632,0.910932476,0.955782984,0.64440057,0.270574404,0.087411596,0.202803596,0.732926657,0.949382161,0.810457683,0.760078837,0.957273992,0.384094533,0.257446691,0.71814227,0.868280594,0.800500416,0.832707946,0.871966003,0.945630734,0.95128852,0.812501501,0.726433592,0.956360471,0.357929706,0.055229026,0.70647247,0.835952985,0.781046894,0.783720366,0.79082814,0.955851049,0.947725223,0.653883687,0.694018906,0.935832495,0.357588697,0.295222811,0.637292918,0.791482959,0.683199429,0.674047266,0.728812727,0.954716343,0.148275862
12/4/2019,0.742712787,0.819642479,0.747686116,0.95941344,0.841703091,0.754911639,0.965627966,0.90699238,0.806820836,0.73562591,0.971211579,0.7751661,0.933912326,0.911039657,0.943362104,0.643210908,0.270574404,0.085677266,0.199997467,0.731619176,0.951875213,0.804034141,0.757477243,0.955814397,0.387583069,0.255786272,0.716726267,0.866707566,0.788393694,0.833464822,0.869891962,0.930674672,0.95241762,0.802692322,0.722409546,0.953377791,0.359525502,0.045085384,0.703487837,0.832749067,0.768764163,0.782045483,0.78662914,0.938775885,0.954232174,0.656723964,0.695487271,0.938676492,0.364323413,0.300216314,0.639685934,0.794258778,0.679108253,0.679531493,0.732248936,0.944862971,0.137931034
